lc_measuredDate,lc_createDate,lc_updateDate,lc_publishDate,lc_organizationId,lc_organizationName,lc_siteId,lc_siteName,lc_MGRSLatitude,lc_MGRSLongitude,lc_elevation,lc_pid,lc_DownwardCaption,lc_DownwardExtraData,lc_DownwardPhotoUrl,lc_EastCaption,lc_EastClassifications,lc_EastExtraData,lc_EastPhotoUrl,lc_East_CultivatedOrchards,lc_East_HerbaceousGrasslandShortGrass,lc_East_ShrubsLooselySpacedShortExtremelyDry,lc_East_ShrubsLooselySpacedTallExtremelyDry,lc_East_TreesCloselySpacedDeciduousBroadLeaved,lc_East_TreesCloselySpacedNotSureWhich,lc_East_TreesLooselySpacedDeciduousBroadLeaved,lc_East_TreesLooselySpacedExtremelyDry,lc_East_UrbanCommercialProperty,lc_East_UrbanOther,lc_East_UrbanResidentialProperty,lc_East_UrbanRoadsAndParking,lc_NorthCaption,lc_NorthClassifications,lc_NorthExtraData,lc_NorthPhotoUrl,lc_North_BarrenDrySaltFlats,lc_North_CultivatedOrchards,lc_North_HerbaceousGrasslandFernsOrFlowers,lc_North_HerbaceousGrasslandShortGrass,lc_North_ShrubsLooselySpacedShortEvergreen,lc_North_ShrubsLooselySpacedShortExtremelyDry,lc_North_ShrubsLooselySpacedTallExtremelyDry,lc_North_TreesCloselySpacedDeciduousBroadLeaved,lc_North_TreesCloselySpacedNotSureWhich,lc_North_TreesLooselySpacedDeciduousBroadLeaved,lc_North_TreesLooselySpacedEvergreenNeedleLeaved,lc_North_TreesLooselySpacedExtremelyDry,lc_North_UrbanCommercialProperty,lc_North_UrbanOther,lc_North_UrbanResidentialProperty,lc_North_UrbanRoadsAndParking,lc_SouthCaption,lc_SouthClassifications,lc_SouthExtraData,lc_SouthPhotoUrl,lc_South_CultivatedOrchards,lc_South_HerbaceousGrasslandShortGrass,lc_South_ShrubsLooselySpacedShortExtremelyDry,lc_South_ShrubsLooselySpacedTallExtremelyDry,lc_South_TreesCloselySpacedDeciduousBroadLeaved,lc_South_TreesCloselySpacedNotSureWhich,lc_South_TreesLooselySpacedDeciduousBroadLeaved,lc_South_TreesLooselySpacedExtremelyDry,lc_South_UrbanCommercialProperty,lc_South_UrbanOther,lc_South_UrbanResidentialProperty,lc_South_UrbanRoadsAndParking,lc_UpwardCaption,lc_UpwardExtraData,lc_UpwardPhotoUrl,lc_WestCaption,lc_WestClassifications,lc_WestExtraData,lc_WestPhotoUrl,lc_West_CultivatedOrchards,lc_West_HerbaceousGrasslandShortGrass,lc_West_ShrubsLooselySpacedShortExtremelyDry,lc_West_ShrubsLooselySpacedTallExtremelyDry,lc_West_TreesCloselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedExtremelyDry,lc_West_UrbanCommercialProperty,lc_West_UrbanOther,lc_West_UrbanResidentialProperty,lc_West_UrbanRoadsAndParking,lc_MucCode,lc_DataSource,lc_DryGround,lc_MucDetails,lc_MeasuredAt,lc_Muddy,lc_StandingWater,lc_LeavesOnTrees,lc_Userid,lc_RainingSnowing,lc_LandCoverId,lc_MucDescription,lc_SnowIce,lc_FieldNotes,lc_Latitude,lc_MeasurementElevation,lc_Longitude,lc_GlobeTeams,lc_PhotoCount,lc_RejectedCount,lc_PendingCount,lc_EmptyCount,lc_PhotoBitBinary,lc_PhotoBitDecimal,lc_ClassificationCount,lc_ClassificationBitBinary,lc_ClassificationBitDecimal,lc_NorthPrimary,lc_NorthSecondary,lc_EastPrimary,lc_EastSecondary,lc_SouthPrimary,lc_SouthSecondary,lc_WestPrimary,lc_WestSecondary,lc_PrimaryClassification,lc_SecondaryClassification,lc_PrimaryPercentage,lc_SecondaryPercentage,lc_SubCompletenessScore,lc_CumulativeCompletenessScore
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 56.14230696889731))",https://data.globe.gov/system/photos/2019/09/04/1191521/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,"(source: app, (compassData.horizon: 48.67632321981664))",https://data.globe.gov/system/photos/2019/09/04/1191522/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T17:38:00,False,False,False,59542086,True,27006,NA,True,(none),-27.5479,8,-48.4982,NA,2,0,0,4,001001,9,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.2,0.87
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -85.15683375011979))",https://data.globe.gov/system/photos/2019/09/04/1191680/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 20.234961203107673))",https://data.globe.gov/system/photos/2019/09/04/1191672/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 19.152402011306265))",https://data.globe.gov/system/photos/2019/09/04/1191671/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 8.048795930655174))",https://data.globe.gov/system/photos/2019/09/04/1191673/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 87.03495478467347))",https://data.globe.gov/system/photos/2019/09/04/1191676/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 40.46477383085575))",https://data.globe.gov/system/photos/2019/09/04/1191675/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T17:59:00,False,False,True,59545794,False,27015,NA,False,(none),-27.5482,8,-48.4985,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -86.13510475005211))",https://data.globe.gov/system/photos/2019/09/04/1191695/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 77.80710155012805))",https://data.globe.gov/system/photos/2019/09/04/1191689/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 81.37748381094349))",https://data.globe.gov/system/photos/2019/09/04/1191686/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 78.03407173634471))",https://data.globe.gov/system/photos/2019/09/04/1191692/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 89.40448370433333))",https://data.globe.gov/system/photos/2019/09/04/1191694/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 82.25908864776011))",https://data.globe.gov/system/photos/2019/09/04/1191693/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:01:00,False,False,True,59535600,False,27018,NA,False,(none),-27.5479,8,-48.498,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.31155545026675))",https://data.globe.gov/system/photos/2019/09/04/1191714/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -3.6442165781249685))",https://data.globe.gov/system/photos/2019/09/04/1191707/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -1.1279138552241506))",https://data.globe.gov/system/photos/2019/09/04/1191706/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -2.1554212555065817))",https://data.globe.gov/system/photos/2019/09/04/1191709/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 87.89087730705627))",https://data.globe.gov/system/photos/2019/09/04/1191713/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -3.311998602351423))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:01:00,False,False,True,59544115,False,27022,NA,False,(none),-27.5479,8,-48.4981,NA,5,1,0,0,111110,62,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191732/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191719/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191717/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191720/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191729/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191724/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:01:00,False,False,True,59527903,False,27024,NA,False,Senai Floripa Sc,-27.5478,8,-48.4981,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191733/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191726/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191722/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191727/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191731/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191728/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:04:00,False,False,True,59536617,False,27025,NA,False,(none),-27.5479,8,-48.4981,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.2880407185292))",rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -84.74919271206728))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 89.22861062876513))",rejected,-9999,NA,"(source: app, (compassData.horizon: -74.59139318011485))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T14:08:00,False,False,True,59464594,False,26994,NA,False,(none),-27.5482,8,-48.4983,NA,0,4,0,2,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.9
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.44553523682578))",rejected,-9999,"80% MUC 92 [Urban, Commercial Property]; 100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: 6.144023976446022))",rejected,0,0,0,0,0,0,0,0,80,100,0,0,-9999,"10% MUC 92 [Urban, Commercial Property]; 100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: 67.75465455643004))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,-9999,"80% MUC 92 [Urban, Commercial Property]; 100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: 5.979202680327219))",rejected,0,0,0,0,0,0,0,0,80,100,0,0,-9999,"(source: app, (compassData.horizon: 89.91394455835591))",rejected,-9999,"80% MUC 92 [Urban, Commercial Property]; 100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: 5.544640470140465))",rejected,0,0,0,0,0,0,0,80,100,0,0,M94,GLOBE Observer App,False,NA,2019-09-04T14:20:00,True,True,True,59546611,False,26999,"Urban, Other",False,(none),-27.548,8,-48.4985,NA,0,6,0,0,000000,0,4,1111,15,"Urban, Other","Urban, Commercial Property","Urban, Other","Urban, Commercial Property","Urban, Other","Urban, Commercial Property","Urban, Other","Urban, Commercial Property","Urban, Other","Urban, Commercial Property",100.0,62.5,0.4,0.98
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.87448539378724))",https://data.globe.gov/system/photos/2019/09/04/1191499/original.jpg,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 46.33797832227617))",https://data.globe.gov/system/photos/2019/09/04/1191495/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 87.12896722835663))",https://data.globe.gov/system/photos/2019/09/04/1191496/original.jpg,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T17:35:00,False,False,False,59542086,True,27003,NA,True,(none),-27.5479,8,-48.4981,NA,3,0,0,3,111000,56,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.3,0.89
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 28.158826818758335))",https://data.globe.gov/system/photos/2019/09/04/1191551/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T17:39:00,False,False,True,59548668,False,27013,NA,False,Não,-27.548,8,-48.498,NA,1,0,0,5,001000,8,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.1,0.85
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191725/original.jpg,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191705/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191715/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191718/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191716/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:00:00,False,False,True,59543107,False,27021,NA,False,(none),-27.5479,8,-48.4981,NA,5,1,0,0,111101,61,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166795,22JGQ470504,-27.54774,-48.49868,7,193449690,-9999,"(source: app, (compassData.horizon: -86.51340334780201))",https://data.globe.gov/system/photos/2019/09/04/1191536/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -41.65886764537813))",https://data.globe.gov/system/photos/2019/09/04/1191532/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -49.02058602006444))",https://data.globe.gov/system/photos/2019/09/04/1191531/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -45.68264065693118))",https://data.globe.gov/system/photos/2019/09/04/1191533/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 88.92698283652365))",https://data.globe.gov/system/photos/2019/09/04/1191535/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -50.45271891110458))",https://data.globe.gov/system/photos/2019/09/04/1191534/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T17:39:00,False,False,True,59513057,False,27008,NA,False,Terreno com prédio.,-27.5477,8,-48.4982,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166795,22JGQ470504,-27.54774,-48.49868,7,193449690,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T14:26:00,True,True,False,59535110,False,27000,NA,True,(none),-27.5477,7,-48.4986,NA,0,3,0,3,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166795,22JGQ470504,-27.54774,-48.49868,7,193449690,-9999,NA,NA,-9999,NA,"(source: app, (compassData.horizon: -3.2789334242308144))",https://data.globe.gov/system/photos/2019/09/04/1191515/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -1.26898325291738))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -5.284864249672381))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,"(source: app, (compassData.horizon: -3.509958898078679))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T17:35:00,False,False,True,59539883,False,27005,NA,False,(none),-27.5477,8,-48.4982,NA,1,3,0,2,000010,2,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.1,0.9
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166798,22JGQ468496,-27.555,-48.50055,4,193449691,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,"(source: app, (compassData.horizon: -4.49690560437719))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:13:00,False,False,True,59548668,False,27012,NA,False,(none),-27.5542,4,-48.5004,NA,0,1,0,5,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.85
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166817,22JGQ470502,-27.54955,-48.49864,7,193449693,-9999,"(source: app, (compassData.horizon: -88.10909596576138))",rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -73.26153603854938))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 25.977361179263255))",rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:06:00,False,False,False,59550759,False,27009,NA,False,(none),-27.5492,7,-48.4977,NA,0,3,0,3,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166825,22JGQ470497,-27.55406,-48.49854,5,193449694,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191743/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191739/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191740/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191742/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191741/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:00:00,False,False,True,59536490,False,27026,NA,False,Pátio de um Colégio,-27.5535,5,-48.4985,NA,5,1,0,0,110111,55,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5,0.94
2019-09-06,2021-05-23T17:31:53,2021-05-23T17:31:53,2021-05-23T17:41:46,38297374,COLÉGIO PERPÉTUO SOCORRO,166980,23LJC894524,-15.78778,-47.89893,1131,193449725,-9999,NA,NA,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/06/1194438/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/06/1194437/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/06/1194439/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/06/1194441/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/06/1194440/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-06T17:27:00,False,False,True,38297227,False,27064,NA,False,Não,-15.7876,1131,-47.8988,NA,5,0,0,1,101111,47,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5,0.92
2019-09-06,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166982,23LJC894522,-15.78958,-47.89896,1132,193449726,-9999,"(source: app, (compassData.horizon: -86.73335691085758))",https://data.globe.gov/system/photos/2019/09/06/1194447/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -21.63723034104052))",https://data.globe.gov/system/photos/2019/09/06/1194443/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -20.461808612120223))",https://data.globe.gov/system/photos/2019/09/06/1194442/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -24.456571255969806))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 88.97267945070159))",https://data.globe.gov/system/photos/2019/09/06/1194446/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -19.303983019732996))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-06T17:26:00,False,False,True,59620451,False,27065,NA,False,Short grass park with some trees in the middle of an urban area,-15.7891,1131,-47.8988,NA,4,2,0,0,111010,58,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.4,0.94
2019-09-06,2021-05-23T17:31:53,2021-05-23T17:31:53,2021-05-23T17:41:46,38052541,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília",166983,23LJC893524,-15.78777,-47.89986,1133,193449727,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-06T17:24:00,False,False,True,58516401,False,27066,NA,False,(none),-15.7872,1132,-47.8991,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.84
